"RT @smita_muk: @JhaSanjay arre..this is not BJP flag..its your own country's flag re!
b@stard..mfπ¢¥ker..©π€¥¢!",0
"RT @pbhushan1: On SC jt, Loya’s sister, who said he was offered a 100Cr bribe for discharge of Shah&amp;pointed out several suspicions over his…",0
RT @SalmanSoz: Minister Prakash Javadekar has 1.4 million Twitter followers. He tweets about scams in Karnataka. 4-5 accounts RT him. Looks…,0
@IndianPatriotOM Look who is at the other end? Ok fine..But did any cpm ministers hold march to obstrct police acti… https://t.co/Z3unH0tPCZ,0
"RT @MALAVIKAAVINASH: Star of Mysore reflects the buzz there was!Karyakartas,fans,friends who rooted for me are disappointed that I didn’t g…",0
"RT @abhisar_sharma: Both decisions were taken when A K Joti was CEC and invited strident criticism. In the AAP case, the Delhi High Court r…",0
"RT @KirenRijiju: Just imagine, in place of Congress Party if BJP had criticised Supreme Court on the verdict in the judge BH Loya death cas…",0
"RT @ShivrajMoreINC: ‘Rape is Rape, Don’t Politicise the Cases’: PM Modi in London

This is the advertisement in today's Deccan Herald where…",0
@INDIANISMIST @Krishna333110 @RameshPShah3 @kailashkaushik8 @shakunir @arrorasanjeev @narayanspai @jyotsnavarma9… https://t.co/pmgASE4JWK,0
"RT @INCKarnataka: Karnataka under CM @siddaramaiah has seen tremendous progress over the past 5 years. 

State Earnings have doubled compar…",0
@perfectlyykayy 😂😂😂😂😂😂sis I’ll have one rolled for you after you have my son 🤷🏽‍♀️,0
"@deweyyadav @dilipmandal @BJP_Vs_RJD @narendramodi Dear friend, first thing I asked u abt wht he did? Then only thi… https://t.co/4AGemSPexg",0
"RT @Ccpur_Police: Continuing State govt’s resolve on substances affecting community health, @Ccpur_Police in collaboration with Food safety…",0
"RT @iAnkurSingh: Smita Prakash along with whole NDTV panel agrees that Judiciary must be questioned.

Same debate they criticised BJP for q…",0
RT @BJP4India: Third list of 59 BJP candidates for ensuing general election to the legislative assembly of Karnataka 2018 finalised by BJP…,0
@nerolu_praveen @siddaramaiah @BSYBJP Only bjp,0
RT @karthicbp: Haryana seals borders as wheat prices crash in neighbouring states.. where is the 'one nation one everything' gang? Do they…,0
@Amitabh13978747 @dhruv_rathee @ippatel @RoflRavish He won't. He is anti BJP and anti Hindu.,0
"RT @KirenRijiju: Just imagine, in place of Congress Party if BJP had criticised Supreme Court on the verdict in the judge BH Loya death cas…",0
"RT @sardesairajdeep: Cong minister Sivakumar assets up by 600 %. Now, another Reddy brother from Karnataka's infamous mining family has got…",0
"RT @KirenRijiju: Just imagine, in place of Congress Party if BJP had criticised Supreme Court on the verdict in the judge BH Loya death cas…",0
"RT @IndianCiniPolls: Who is The Most Famous Superstar Of INDIA?

#SalmanKhan
#Rajinikanth
#MaheshBabu
#shahrukhkhan

#Race3 #Kaala #Suriya…",0
"RT @geetv79: Babu Bajrangi Explains👇 How Narendrabhai
Fixes the Judges to Subvert Justice in the Infamous GujModel 
#NarodaPatiyaCase 
Kodn…",0
"RT @geetv79: Babu Bajrangi Explains👇 How Narendrabhai
Fixes the Judges to Subvert Justice in the Infamous GujModel 
#NarodaPatiyaCase 
Kodn…",0
RT @ganeshchetan: Hindi vs Kannada: A battle for identity | Newslaundry https://t.co/jBnQagIzgc @newslaundry,0
"RT @swamv39: ‘Rape is Rape, Don’t Politicise the Cases’: PM Modi in London

This is the advertisement in today's @DeccanHerald where BJP is…",0
Kapil Sibbal like stooges of the Congress jamindar family are behaving the meanest. They are indulging in worst kin… https://t.co/eyFfwYdQNY,0
"RT @imMAK02: ""Actress Malika Rajput quit BJP, said - My dignity is in danger, party can riot anywhere .""

 https://t.co/P8g56XYu1A",0
@sardesairajdeep We are proud of BJP youth wing,0
@sush091979 Top 4 is correct and he will be punished for supporting bjp. 4 honourable senior most judges held a pre… https://t.co/tEcEHLfxKX,0
@thooyavan1 @khushsundar @anustylist @BrindhaGopal1 @maapsindia Hahah bjp 👎👏,0
RT @KanimozhiDMK: BJP member SVe.Shekar’s FB post on women in media is disgusting and deserves condemnation in strongest possible terms. Hi…,0
RT @thewire_in: The appeal of the Congress in the state rests on the concrete and quantifiable policy outcomes of the anti-poverty and anti…,0
"RT @CNNnews18: TN BJP leader mocks journalist who protested having her cheek being patted by TN Guv. In an offensive FB post, Neta claim jo…",0
"RT @INCKarnataka: Karnataka under CM @siddaramaiah has seen tremendous progress over the past 5 years. 

State Earnings have doubled compar…",0
"RT @imMAK02: ""Actress Malika Rajput quit BJP, said - My dignity is in danger, party can riot anywhere .""

 https://t.co/P8g56XYu1A",0
"RT @IndianCiniPolls: Who is The Most Famous Superstar Of INDIA?

#SalmanKhan
#Rajinikanth
#MaheshBabu
#shahrukhkhan

#Race3 #Kaala #Suriya…",0
"RT @iAnkurSingh: Smita Prakash along with whole NDTV panel agrees that Judiciary must be questioned.

Same debate they criticised BJP for q…",0
"RT @priyankac19: Not a day goes by without a sexist, misogynist BJP neta making an offensive, derogatory comment about women. Is this what…",0
"RT @priyankac19: Not a day goes by without a sexist, misogynist BJP neta making an offensive, derogatory comment about women. Is this what…",0
@Chandra24323044 @e_salam @mallucomrade @retheeshraj10 @PishuMon @swamv39 @AdityaMenon22 @Subytweets @ReallySwara… https://t.co/Q3K84fVIGV,0
"RT @INCKarnataka: Karnataka under CM @siddaramaiah has seen tremendous progress over the past 5 years. 

State Earnings have doubled compar…",0
"RT @INCKarnataka: ""Karnataka is being looked up to by the entire country. This election is about the people of Karnataka &amp; is between me &amp;…",0
"RT @Bhakts__Buster: Case # 423
#RIH @ThesouthernOz
Another one is suspended by Twitter.
Thanks again Twitter for taking notice of #TeamBB's…",0
"RT @DrGPradhan: 5

Comes 2015 and the election was in Delhi. Congress was fighting this election via its Proxy and Alka Lamba was incharge…",0
"RT @ggiittiikkaa: Congress' Rae Bareli MLC &amp; MLA set to join BJP. Super achievement of @RahulGandhi after touring Amethi &amp; Rae Bareli!

No…",0
"RT @Shehla_Rashid: Dear BJP leaders/trolls, don't you have children?",0
"RT @MALAVIKAAVINASH: Star of Mysore reflects the buzz there was!Karyakartas,fans,friends who rooted for me are disappointed that I didn’t g…",0
"RT @INCKarnataka: #BJPPetrolLoot

Karnataka’s Citizen Friendly Congress Govt has kept the tax on petrol lowest among its neighbouring state…",0
"RT @Shehla_Rashid: Dear BJP leaders/trolls, don't you have children?",0
RT @perfectlyykayy: Ok crackhead 😂😂😂 https://t.co/bqYbdEEbm9,0
"RT @mini_707070: You are right! Democracy is in danger! 😱

(1) Modi is still Alive

(2) Amit Shah is not in jail for all fake court cases b…",0
"RT @BJP4Karnataka: The 3rd list of candidates for the upcoming assembly elections is here.

We wish candidates the very best! https://t.co/…",0
"RT @MALAVIKAAVINASH: Star of Mysore reflects the buzz there was!Karyakartas,fans,friends who rooted for me are disappointed that I didn’t g…",0
"RT @priyankac19: Not a day goes by without a sexist, misogynist BJP neta making an offensive, derogatory comment about women. Is this what…",0
@Priyabrata_1980 @PCC @RahulGandhi Papu can't Dance in odisha.. This time also @Naveen_Odisha Babu... Congress neve… https://t.co/XzlERdUn4r,0
RT @bainjal: Are you saying that the Bjp knows what the Ram mandir verdict will be in advance? Seriously? https://t.co/ESQjz6FLd9,0
RT @Krishna333110: @kailashkaushik8 @shakunir @arrorasanjeev @narayanspai @jyotsnavarma9 @_ankahi @aruaugust @NitinKapoor2020 @rssutk25 @So…,0
"RT @sardesairajdeep: Cong minister Sivakumar assets up by 600 %. Now, another Reddy brother from Karnataka's infamous mining family has got…",0
"RT @iAnkurSingh: Smita Prakash along with whole NDTV panel agrees that Judiciary must be questioned.

Same debate they criticised BJP for q…",0
"RT @samseer489: No vote for Bjp
@BJP4India @BSYBJP @ShobhaBJP @prakashraaj @prajavani @RahulGandhi @sdpikarnataka @CampusFront @varthabhara…",0
"RT @rishibagree: DeMonetisation &amp; GST has backfired bigtime for BJP in recently concluded Jharkhand Municipal polls 

➡BJP wins 10 of 14 mu…",0
RT @sagarikaghose: Will anyone ask about #Kathua #Unnao? Will anyone ask about state BJP's role? Has demonitisation achieved what it was in…,0
RT @prakashraaj: How many more such bigots do you have in your BJP .. ...How low will you stoop down to malign a journalist.....journalism…,0
RT @prakashraaj: How many more such bigots do you have in your BJP .. ...How low will you stoop down to malign a journalist.....journalism…,0
"2014:JanDhan(open a bank account)
2016:Demonetization(put all ur money in the Bank)
2017:#BJP becomes the richest p… https://t.co/ClqgukvgDl",0
"RT @CNNnews18: TN BJP leader mocks journalist who protested having her cheek being patted by TN Guv. In an offensive FB post, Neta claim jo…",0
"RT @priyankac19: Not a day goes by without a sexist, misogynist BJP neta making an offensive, derogatory comment about women. Is this what…",0
"RT @doamuslims: BJP's Maya Kodnani Cleared Of Charges In Worst Massacre In 2002 #Gujarat

Maya Kodnani, a former minister &amp; BJP leader sent…",0
@suchetadalal @narendramodi @BJP4India TN BJP hv all  kachra with foot in mouth disease.,0
RT @meamabhishek: BJP people always spreads fake about Sonia madam that she was bar dancer and if I ask modi why she left jasodaben so I’m…,0
"RT @priyankac19: Not a day goes by without a sexist, misogynist BJP neta making an offensive, derogatory comment about women. Is this what…",0
"Retweeted All India Mahila Congress (@MahilaCongress):

At least 48 MPs &amp; MLAs have declared cases related to crime… https://t.co/8hzf9jQTFI",0
"RT @INCIndia: UPA's MNREGA, one of the world’s largest social welfare schemes, now stands on the brink of a total collapse under the Modi G…",0
"RT @KirenRijiju: Just imagine, in place of Congress Party if BJP had criticised Supreme Court on the verdict in the judge BH Loya death cas…",0
"RT @Shehla_Rashid: Dear BJP leaders/trolls, don't you have children?",0
RT @Muthusundaram: @Ramesh_BJP @jvidyasagar Many Many thanks.,0
RT @prakashraaj: How many more such bigots do you have in your BJP .. ...How low will you stoop down to malign a journalist.....journalism…,0
"RT @Atheist_Krishna: And as usual this dumb IT head of Congress party made a meme of my tweet &amp; blamed BJP IT cell. 😂😂

Na pappu khud ka bh…",0
"RT @MahilaCongress: At least 48 MPs &amp; MLAs have declared cases related to crime against women, wt BJP having the highest number of such pol…",0
"RT @Joydas: Only 31% Voted for BJP/Modi. So, ya, lets all agree. MOST Indians are Intelligent https://t.co/Bux9dV3RNz",0
RT @prakashraaj: How many more such bigots do you have in your BJP .. ...How low will you stoop down to malign a journalist.....journalism…,0
RT @sardesairajdeep: Are these seriously the kind of 'youth' leaders who should be in public life? How shameful is this? https://t.co/qIILs…,0
RT @CMOMaharashtra: CM @Dev_Fadnavis also chaired a meeting to interact with public representatives to address issues pertaining to finalis…,0
"@IyazIbrahim1 Namaskara and Jai Karnataka !

lot of money is being pumped into karnataka elections to influence vot… https://t.co/Eh3hHofB6O",0
RT @bainjal: Are you saying that the Bjp knows what the Ram mandir verdict will be in advance? Seriously? https://t.co/ESQjz6FLd9,0
@Shehla_Rashid Ur a religious extremist and BJP Win only because of people like u... Go and have a nikaha with a Porkistani,0
"RT @DrGPradhan: 3

All states are now out of Congress direct or proxy control

Punjab is with Congress but CM is BJP
Karnataka another 25 d…",0
"RT @CMOMaharashtra: Both decisions, Kalyan Growth Centre and Logistic hub at Bhiwandi are for the planned development.
We want to move ahea…",0
RT @rangats: Now I wish bjp should do a protest against rogue reporters who pelted stones in @SVESHEKHER house,0
"RT @Bhakts__Buster: Case # 423
#RIH @ThesouthernOz
Another one is suspended by Twitter.
Thanks again Twitter for taking notice of #TeamBB's…",0
"RT @RahulGandhi: Indians are deeply intelligent. Most Indians, including those in the BJP, instinctively understand the truth about Mr Amit…",0
"RT @dhruv_rathee: It's finally happening... First time in history of India, impeachment motion is being moved against CJI Dipak Misra 

The…",0
"RT @moi_artiste: @Shehla_Rashid Of course they do.
See

https://t.co/l8WLkUDI77",0
"RT @sanjukta: I don't know anything about the #Impeachment but it seems BJP supporters with numbers and 🚩🔱 as Twitter handles, flowers moun…",0
"BJP sweeps municipal corporations elections in Jharkhand, CM Raghubar Das says people voted for development… https://t.co/RzNvsFaU7q",0
@IJaising Need BJP to file an impeachment motion of 4 SC Judges who did the PC,0
RT @paranjoygt: A Faltering Opposition May Help Congress Seal the Deal in Karnataka https://t.co/sRwGMfS57u via @livewire,0
"RT @CMOMaharashtra: We are extremely positive on issue of 27 villages and decision will be taken soon.
The decision of Growth Centre at Kal…",0
"RT @geetv79: The Only Reason Why BJP-RSS &amp; Modi-Shah
Grabbed Power in 2014
Was to Save Themselves 
By Getting Made-to-Order Clean Cheats
Fo…",0
"RT @iAnkurSingh: Smita Prakash along with whole NDTV panel agrees that Judiciary must be questioned.

Same debate they criticised BJP for q…",0
RT @paranjoygt: A Faltering Opposition May Help Congress Seal the Deal in Karnataka https://t.co/sRwGMfS57u via @livewire,0
"RT @CMOMaharashtra: CM @Dev_Fadnavis chaired a meeting for development of Kalyan Growth Centre in Mumbai this afternoon.
Ministers @mieknat…",0
"RT @deepsealioness: @bhupendrachaube @INCIndia @BJP4India If #RamMandir is built, BJP has no political significance anymore, sorry bhakts n…",0
RT @VictoryForNamo: Few years back bangaluru was known as garden city the congress Govt converted it to garbage city therefore to bring bac…,0
RT @CMOMaharashtra: We have to work in close coordination to provide better opportunities to youth &amp; this discussion will be helpful in ach…,0
RT @sardesairajdeep: Are these seriously the kind of 'youth' leaders who should be in public life? How shameful is this? https://t.co/qIILs…,0
"RT @narendramodi: I bow to the great Adi Shankaracharya on his Jayanti. Spiritual and scholarly, his unparalleled wisdom as well as rich th…",0
"@arunjaitley Sir, We respect to the Good Decisions of Hon'ble Supreme Court Regarding * Judge Loya Death Case*. Now… https://t.co/DlcwE69r4N",0
"RT @SunilYadavBjp: [1/2] As BJYM Delhi President, I confirm that #ManishChandela is not a BJP/BJYM worker but many people are trying hard t…",0
"RT @jigneshmevani80: This Week in Fascism:
- Court acquits Aseemanand, there is no ""Saffron Terror"", &amp; he may now campaign for BJP.
- No on…",0
"RT @KanimozhiDMK: Terming these as ‘personal opinion’  &amp; distancing themselves, while allowing him to continue in BJP is nothing but a char…",0
"RT @sidmtweets: Congress sought appointment with Vice President of India one week back. VP gave time only today 

Telling this because BJP…",0
"RT @Atheist_Krishna: And as usual this dumb IT head of Congress party made a meme of my tweet &amp; blamed BJP IT cell. 😂😂

Na pappu khud ka bh…",0
RT @e_salam: Actor Mallika Rajput has quit the BJP accusing the saffron party of protecting the rapists and communalising the safety of wom…,0
"RT @priyankac19: Not a day goes by without a sexist, misogynist BJP neta making an offensive, derogatory comment about women. Is this what…",0
RT @Payal_Rohatgi: I am a proud #Hindu. I am NOT ashamed to love my religion. I respect other religions but I am proud of my religious beli…,0
"RT @1854: #SonyWorldPhotographyAwards 
Congratulations to Alys Tomlinson, who has been named Photographer of the Year in the @WorldPhotoOrg…",0
RT @KanimozhiDMK: Posting something derogatory &amp; deleting it subsequently has become a habit among BJP leaders. Unless BJP high command tak…,0
"RT @pbhushan1: On SC jt, Loya’s sister, who said he was offered a 100Cr bribe for discharge of Shah&amp;pointed out several suspicions over his…",0
"RT @TimesNow: We will make the Mandir there according to the constitution, we will make the Mandir there with love. I am sure that is the p…",0
RT @arunjaitley: Judge Loya Death Case – The One That Almost Created a Judicial Mutiny https://t.co/YkHLoGP0Vv,0
RT @APadipati: Bjp is encouraging corrupted people for political gains @ncbn #HBDNaidu #CBNFast4Justice,0
@PrasadLadInd @PMOIndia @narendramodi @CMOMaharashtra @Dev_Fadnavis @BJP4India @raosahebdanve @AmitShah @MumbaiBJP… https://t.co/NODzBB1JaQ,0
"RT @ANI: This election is not about roads, water or other issues.This election is about Hindus vs Muslims, Ram Mandir vs Babri Masjid: BJP…",0
"RT @srivatsayb: BJP released their third candidate list today and another of the Reddy 'Illegal' Mining brothers, Karunakar Reddy, has been…",0
"RT @GappistanRadio: 1 judgement not to their liking and Congress wants to remove CJI. Compare that to BJP, only time they show ruthlessness…",0
RT @KanimozhiDMK: BJP member SVe.Shekar’s FB post on women in media is disgusting and deserves condemnation in strongest possible terms. Hi…,0
RT @e_salam: Actor Mallika Rajput has quit the BJP accusing the saffron party of protecting the rapists and communalising the safety of wom…,0
RT @churumuri: 'Hindustan Times' puts an official seal on @rahulgandhi's claim that the 'S' in JDS stands for 'Sangh Parivar'. @vikramgopal…,0
"RT @jigneshmevani80: This Week in Fascism:
- Court acquits Aseemanand, there is no ""Saffron Terror"", &amp; he may now campaign for BJP.
- No on…",0
RT @APadipati: TDP's decision to leave the alliance is a huge blow to BJP. They won power but couldn't learn humility. #HBDNaidu #CBNFast4J…,0
"RT @sardesairajdeep: Cong minister Sivakumar assets up by 600 %. Now, another Reddy brother from Karnataka's infamous mining family has got…",0
"RT @SitaramYechury: We are all agreed that our main fight is against the BJP/RSS and to defeat this govt. After this, we go back in a unifi…",0
"SIT for probe of Sunanda Pushkar Tharoor death case,but no SIT for mysterious death of judge BM Loya probing encoun… https://t.co/m2sbG7N0sQ",0
RT @Pun_Starr: Just in: FIR filed against Karnataka BJP MLA Sanjay Patil for provocative speech. He's now awaiting his clean chit.,0
"RT @APadipati: BJP is power hungry, they've proved that they don't care about what people really want.  #HBDNaidu #CBNFast4Justice",0
@priyankac19 @DrAMSinghvi  Yes we condem these sexist remarks by BJP leaders - abhishek manu singhvi https://t.co/Em4In0OJ8Q,0
"RT @dhruv_rathee: It's finally happening... First time in history of India, impeachment motion is being moved against CJI Dipak Misra 

The…",0
"RT @sardesairajdeep: Cong minister Sivakumar assets up by 600 %. Now, another Reddy brother from Karnataka's infamous mining family has got…",0
"RT @CNNnews18: TN BJP leader mocks journalist who protested having her cheek being patted by TN Guv. In an offensive FB post, Neta claim jo…",0
@BJP4India BJP lying. India dying,0
"RT @ggiittiikkaa: Congress' Rae Bareli MLC &amp; MLA set to join BJP. Super achievement of @RahulGandhi after touring Amethi &amp; Rae Bareli!

No…",0
"RT @srivatsayb: It's Congress Vs. BJP+JDS+MIM+BSP in Karnataka

All of them have ganged up because Congress is the strongest &amp; is heading t…",0
"RT @KirenRijiju: Just imagine, in place of Congress Party if BJP had criticised Supreme Court on the verdict in the judge BH Loya death cas…",0
"RT @ggiittiikkaa: Congress' Rae Bareli MLC &amp; MLA set to join BJP. Super achievement of @RahulGandhi after touring Amethi &amp; Rae Bareli!

No…",0
@ncbn Sir stop your stupid politics for 2019 elections. You said you had 40 years exp as politician and you don't i… https://t.co/DzPQIkCB41,0
"RT @yoursvivek: If you're a BJP aide and kill 97 people, rape, burn and chop some with cleavers and swords. You get 21 years that's it. If…",0
"RT @sardesairajdeep: Cong minister Sivakumar assets up by 600 %. Now, another Reddy brother from Karnataka's infamous mining family has got…",0
"RT @srivatsayb: BJP released their third candidate list today and another of the Reddy 'Illegal' Mining brothers, Karunakar Reddy, has been…",0
"RT @DrGPradhan: 5

Comes 2015 and the election was in Delhi. Congress was fighting this election via its Proxy and Alka Lamba was incharge…",0
"RT @jigneshmevani80: This Week in Fascism:
- Court acquits Aseemanand, there is no ""Saffron Terror"", &amp; he may now campaign for BJP.
- No on…",0
@Narendramodi_PM it was wrong selection at Mangalore noth ... Seat has to be given to satyajith Surathkal .... He i… https://t.co/ei1nuOqV1Q,0
RT @SohailBobby: In London The People Admiring MR @narendramodi Were Fake Too. Reports From Sources From UK Says . A Young Guy With Handful…,0
"RT @jigneshmevani80: This Week in Fascism:
- Court acquits Aseemanand, there is no ""Saffron Terror"", &amp; he may now campaign for BJP.
- No on…",0
"RT @IndianCiniPolls: Who is The Most Famous Superstar Of INDIA?

#SalmanKhan
#Rajinikanth
#MaheshBabu
#shahrukhkhan

#Race3 #Kaala #Suriya…",0
RT @sardesairajdeep: Are these seriously the kind of 'youth' leaders who should be in public life? How shameful is this? https://t.co/qIILs…,0
RT @GahlootSanjay: @Aamitabh2 @RahulGandhi 1.5 LAKH  BED TET CANDT 2011 IN U. P COMING PARLIAMENT ELECTION 2019 ME BJP KA VIRODH KARENGE BE…,0
RT @MumbaiPMC: Mumbai Mahila Congress participated in a protest against the ruling BJP govt organized by MRCC under the leadership of Hon S…,0
"RT @sanjukta: I don't know anything about the #Impeachment but it seems BJP supporters with numbers and 🚩🔱 as Twitter handles, flowers moun…",0
RT @meamabhishek: BJP people always spreads fake about Sonia madam that she was bar dancer and if I ask modi why she left jasodaben so I’m…,0
"RT @SunilYadavBjp: [1/2] As BJYM Delhi President, I confirm that #ManishChandela is not a BJP/BJYM worker but many people are trying hard t…",0
"RT @TimesNow: We will make the Mandir there according to the constitution, we will make the Mandir there with love. I am sure that is the p…",0
@BSYBJP Sir BJP Yake Barade Ertare ovary Rape Madidre Safe' Murder Madidre Safe' Komu Galabe Madisdre Safe'Bomb bla… https://t.co/fFR2yGD7je,0
"RT @sardesairajdeep: Cong minister Sivakumar assets up by 600 %. Now, another Reddy brother from Karnataka's infamous mining family has got…",0
"RT @Atheist_Krishna: And as usual this dumb IT head of Congress party made a meme of my tweet &amp; blamed BJP IT cell. 😂😂

Na pappu khud ka bh…",0
RT @prakashraaj: How many more such bigots do you have in your BJP .. ...How low will you stoop down to malign a journalist.....journalism…,0
"CONGress will be even UNFIT to be called as "" Hum Do Humhare Do"" in 2019 by BJP https://t.co/oEx925HIyi",0
"RT @Neeraj_2018: Congratulations to @BJP4Jharkhand for great performance in MC Polls.
BJP won all 5 Nagar Nigams' Mayoral and Deputy Mayora…",0
"RT @KirenRijiju: Just imagine, in place of Congress Party if BJP had criticised Supreme Court on the verdict in the judge BH Loya death cas…",0
"RT @NSMlive: Secular Malayali may not like the Karat line of Cong untouchability, because that makes the party vote-katwas in 7-8 states wh…",0
BJP leader apologises for sharing abusive Facebook post about woman journalists https://t.co/R03MHBdoc3,0
"RT @bjparvind: Significant fall in the Red Corridor, thanks to Modiji led BJP government, LWE is shrinking and 44 districts freed from Naxa…",0
RT @DeependerSHooda: 'We need constructive political competitions &amp; not destructive political enmities. We are rivals but not enemies. Befo…,0
"RT @GummadiRatna: BJP is power hungry, they've proved that they don't care about what people really want.  #HBDNaidu #CBNFast4Justice",0
"RT @KirenRijiju: Just imagine, in place of Congress Party if BJP had criticised Supreme Court on the verdict in the judge BH Loya death cas…",0
"RT @INCKarnataka: Karnataka under CM @siddaramaiah has seen tremendous progress over the past 5 years. 

State Earnings have doubled compar…",0
"RT @abhisar_sharma: Both decisions were taken when A K Joti was CEC and invited strident criticism. In the AAP case, the Delhi High Court r…",0
"@Shehla_Rashid Shela go to Porkistan, we will manage BJP",0
"RT @ggiittiikkaa: Congress' Rae Bareli MLC &amp; MLA set to join BJP. Super achievement of @RahulGandhi after touring Amethi &amp; Rae Bareli!

No…",0
"RT @srivatsayb: It's Congress Vs. BJP+JDS+MIM+BSP in Karnataka

All of them have ganged up because Congress is the strongest &amp; is heading t…",0
"RT @Dev__sun: @GopalaNambi @ShefVaidya @ReallySwara Hey, guys,/girls time to boycott The H indu, they have written some wrong done bya  BJP…",0
"RT @KirenRijiju: Just imagine, in place of Congress Party if BJP had criticised Supreme Court on the verdict in the judge BH Loya death cas…",0
"RT @KirenRijiju: Just imagine, in place of Congress Party if BJP had criticised Supreme Court on the verdict in the judge BH Loya death cas…",0
"@PMOIndia @narendramodi The BJP's mission is to lose 150, because Amit Shah has favored the candidate's choice and… https://t.co/NjBFU2u1xm",0
"RT @jairajp: After Failing to Deliver on its Promises, Madhya Pradesh BJP Government Tells MLAs-Only Make Vague Promises To People (Read Ci…",0
"RT @Sanju_Verma_: Indira Jaising was ASG from July 2009-May2014,during which she received remuneration of Rs96.6 lakhs from a private NGO,i…",0
RT @prakashraaj: How many more such bigots do you have in your BJP .. ...How low will you stoop down to malign a journalist.....journalism…,0
"RT @KirenRijiju: Just imagine, in place of Congress Party if BJP had criticised Supreme Court on the verdict in the judge BH Loya death cas…",0
RT @GummadiRatna: BJP made a promise in Parliament n they don't have a minimum courtesy to make over it or Parliament or AP ppl. We aren't…,0
RT @VVK29: Now that #MayaKodnani has been acquitted in #NarodaPatiya riot case I hope she would also follow Aseemanand's footsteps and camp…,0
"RT @TheDesiEdge: If Karnataka Elects BJP, The Safety of Women and Children in Karnataka will become a big Question Mark!

Victory to BJP wi…",0
"RT @The_veenaD: No thanks to BJP/Modi :: cont'd
: For bringing Balatkari party
: For judge murderer's party
: For fake development 
: For m…",0
RT @MandavaHitesh: Most corrupted SP leader Naresh agarwal from UP joined in BJP. Is this correct on your part to join the corrupted? @ncbn…,0
"Impeachment notice against CJI: BJP, Congress in war of words https://t.co/1yJog93rdV",0
"RT @Atheist_Krishna: And as usual this dumb IT head of Congress party made a meme of my tweet &amp; blamed BJP IT cell. 😂😂

Na pappu khud ka bh…",0
RT @e_salam: Actor Mallika Rajput has quit the BJP accusing the saffron party of protecting the rapists and communalising the safety of wom…,0
"RT @dhruv_rathee: It's finally happening... First time in history of India, impeachment motion is being moved against CJI Dipak Misra 

The…",0
RT @rupasubramanya: BJP continues its winning streak. Wins all five seats in Jharkhand mayoral polls. https://t.co/aF13gbZd3I,0
BJP Sweeps Municipal Corporations Elections In Jharkhand https://t.co/eRqxGgYIpA,0
"RT @rssurjewala: Even on an issue that effects the very edifice of the Judiciary, the two Bhakt channels are running BJP’s discourse instea…",0
